delivery_id,po_id,delivery_date,delivery_status
11284,6848,2024-06-26 04:01:47,On Time
11285,8247,2024-04-06 18:26:34,On Time
11286,14731,2024-03-08 04:33:25,On Time
11287,6317,2023-11-23 13:02:57,Delayed
11288,14912,2023-10-23 01:31:50,Delayed
11289,6951,2024-12-28 17:14:55,On Time
11290,5224,2024-01-05 03:34:47,On Time
11291,7027,2024-02-25 12:53:49,Delayed
11292,6548,2023-12-14 04:23:07,On Time
11293,8779,2024-04-18 11:22:21,On Time
11294,11512,2024-05-24 17:49:52,Delayed
11295,10786,2024-08-09 23:19:17,On Time
11296,12758,2024-05-15 12:13:14,On Time
11297,8724,2024-11-16 16:33:12,Delayed
11298,6524,2024-12-18 21:31:50,On Time
11299,6973,2024-07-02 10:09:08,On Time
11300,9605,2024-02-06 00:13:48,On Time
11301,5617,2024-11-22 03:33:49,On Time
11302,9516,2024-10-09 10:44:57,On Time
11303,10192,2024-01-31 01:56:42,Delayed
11304,10775,2024-08-27 14:27:21,Early
11305,7622,2024-07-10 02:51:04,On Time
11306,7094,2023-12-13 08:58:57,Delayed
11307,14957,2024-01-13 21:18:48,On Time
11308,8177,2024-05-20 22:34:06,On Time
11309,14325,2024-03-27 18:21:19,On Time
11310,12485,2023-12-26 17:32:33,Early
11311,8571,2023-07-02 10:52:28,Early
11312,6067,2024-11-23 22:46:34,On Time
11313,7147,2024-06-18 04:22:33,On Time
11314,5706,2023-04-05 23:56:05,Early
11315,7359,2023-06-20 06:19:10,On Time
11316,8535,2024-04-14 01:11:04,Delayed
11317,8813,2024-05-27 22:24:46,On Time
11318,8769,2024-01-13 05:41:33,On Time
11319,10979,2023-07-27 05:45:38,On Time
11320,7320,2023-04-16 01:52:23,On Time
11321,13164,2023-03-25 02:45:33,Delayed
11322,10222,2023-01-27 18:13:08,On Time
11323,5210,2024-06-21 16:57:51,On Time
11324,9835,2024-02-22 17:03:50,On Time
11325,7808,2024-05-02 12:23:24,On Time
11326,8963,2023-11-09 19:20:59,On Time
11327,7391,2023-09-19 07:37:06,On Time
11328,10520,2023-04-20 02:09:43,On Time
11329,9795,2023-10-29 15:30:09,Early
11330,7445,2023-03-25 23:56:44,On Time
11331,13333,2024-09-23 01:04:55,On Time
11332,13484,2023-12-18 19:17:53,Delayed
11333,7865,2023-04-19 19:55:34,Delayed
11334,9178,2023-10-23 16:57:53,On Time
11335,7608,2023-04-05 15:50:30,On Time
11336,8937,2023-09-30 19:51:12,On Time
11337,7918,2023-05-31 15:10:29,On Time
11338,7219,2024-01-13 11:16:57,Delayed
11339,6798,2024-04-09 20:33:10,Delayed
11340,14169,2023-11-10 16:55:31,On Time
11341,13772,2024-09-10 03:48:58,On Time
11342,7574,2023-04-02 17:13:51,On Time
11343,7590,2023-01-28 13:50:50,On Time
11344,8284,2024-02-29 03:51:12,On Time
11345,14992,2024-01-15 02:15:23,On Time
11346,6462,2023-06-26 09:57:25,Delayed
11347,9418,2024-06-17 03:54:59,On Time
11348,5714,2023-12-09 04:16:30,On Time
11349,7424,2024-10-25 21:38:26,On Time
11350,12221,2023-07-26 15:49:07,On Time
11351,6891,2024-12-21 00:53:41,Delayed
11352,8568,2023-07-23 11:56:04,Delayed
11353,10376,2024-01-13 10:32:49,On Time
11354,14871,2023-04-26 21:03:27,Early
11355,7148,2024-03-20 12:31:42,Delayed
11356,14110,2023-11-08 12:40:01,Delayed
11357,6807,2024-08-05 22:06:42,On Time
11358,9052,2023-04-20 20:42:02,On Time
11359,13752,2023-09-05 17:22:45,On Time
11360,13821,2023-08-09 05:12:11,On Time
11361,8763,2023-09-29 00:00:29,Delayed
11362,14199,2024-12-06 19:33:52,On Time
11363,13241,2024-06-25 16:55:54,Delayed
11364,11911,2024-07-14 18:59:02,On Time
11365,11174,2024-07-11 14:33:27,On Time
11366,7133,2024-10-05 14:05:10,On Time
11367,11933,2024-04-09 08:28:26,On Time
11368,6526,2024-11-12 19:40:37,On Time
11369,5329,2024-06-21 21:59:58,Delayed
11370,7658,2023-01-05 20:41:33,Delayed
11371,13780,2024-02-14 22:40:03,On Time
11372,10973,2025-01-02 23:11:48,Early
11373,10369,2024-07-14 23:52:50,On Time
11374,10972,2024-06-11 12:24:20,On Time
11375,8206,2023-07-22 02:54:29,On Time
11376,11834,2024-04-07 11:53:11,On Time
11377,11142,2023-07-18 04:27:39,On Time
11378,12533,2023-12-17 07:59:17,Delayed
11379,12908,2025-01-12 23:55:52,Early
11380,6599,2024-11-11 15:10:22,Delayed
11381,8852,2023-01-17 15:32:25,On Time
11382,12583,2024-04-14 08:55:37,Delayed
11383,12824,2024-03-20 03:23:09,On Time
11384,9608,2023-08-16 21:37:13,On Time
11385,14601,2024-09-13 14:22:49,Delayed
11386,10508,2024-05-29 19:38:11,Early
11387,10935,2024-04-02 04:21:37,On Time
11388,14204,2024-06-29 20:42:19,On Time
11389,10569,2024-09-22 08:13:44,On Time
11390,9660,2023-06-07 20:35:54,On Time
11391,9399,2023-07-27 22:55:43,On Time
11392,11243,2024-09-23 09:41:38,On Time
11393,14522,2023-10-26 08:08:10,On Time
11394,11612,2024-01-01 17:25:42,On Time
11395,11713,2024-05-03 09:38:11,On Time
11396,7024,2023-07-23 20:07:39,On Time
11397,11177,2023-06-27 06:19:39,Delayed
11398,9508,2023-03-17 09:56:00,On Time
11399,8186,2023-11-12 18:16:55,On Time
11400,12724,2023-08-17 23:00:28,On Time
11401,5196,2024-08-31 09:33:47,On Time
11402,14983,2024-09-07 06:31:31,On Time
11403,6107,2024-05-03 04:15:22,On Time
11404,7790,2023-12-15 14:36:21,On Time
11405,13731,2023-11-29 13:17:26,On Time
11406,9785,2023-09-06 07:22:47,Delayed
11407,5719,2024-07-02 14:02:01,On Time
11408,12077,2023-10-02 14:58:41,On Time
11409,8996,2023-07-27 21:09:28,On Time
11410,5306,2024-11-05 09:12:28,Early
11411,10431,2024-09-22 07:42:42,On Time
11412,13580,2024-03-11 11:08:48,On Time
11413,13917,2023-03-07 14:57:53,On Time
11414,13187,2024-09-29 23:18:31,Delayed
11415,7597,2024-11-26 16:33:13,Delayed
11416,7436,2024-03-05 03:27:49,On Time
11417,13371,2023-11-15 07:00:58,Delayed
11418,6904,2023-06-19 07:42:40,On Time
11419,14897,2024-10-27 19:32:40,On Time
11420,8384,2024-08-25 19:00:46,Delayed
11421,9176,2024-10-22 06:12:54,Early
11422,12182,2023-08-09 20:58:33,On Time
11423,9543,2024-02-04 21:59:30,On Time
11424,10492,2023-07-03 03:27:56,On Time
11425,13288,2024-01-28 14:29:58,Early
11426,6284,2024-08-24 03:21:09,On Time
11427,5248,2023-12-25 06:14:58,Delayed
11428,11643,2023-01-12 01:08:23,On Time
11429,5982,2024-07-31 14:47:27,On Time
11430,9364,2024-03-27 15:54:40,On Time
11431,6566,2024-02-01 22:28:20,On Time
11432,7142,2024-07-16 15:44:55,On Time
11433,5736,2023-11-30 23:53:22,Early
11434,5449,2024-12-31 16:20:42,On Time
11435,12535,2023-08-15 21:30:20,On Time
11436,6836,2023-01-08 21:44:10,On Time
11437,9716,2024-11-07 23:05:31,On Time
11438,5614,2024-02-11 18:33:25,On Time
11439,14626,2025-01-09 18:19:05,On Time
11440,11235,2023-05-05 21:15:54,Delayed
11441,10629,2023-07-19 19:38:09,On Time
11442,5877,2025-01-02 03:54:16,Delayed
11443,14326,2024-11-26 11:22:41,On Time
11444,5672,2023-06-13 01:57:40,On Time
11445,6631,2024-04-07 03:09:38,On Time
11446,12440,2024-01-10 05:35:21,On Time
11447,5361,2024-05-20 10:44:15,On Time
11448,12374,2023-08-14 13:51:07,On Time
11449,8902,2023-05-08 19:02:32,On Time
11450,5798,2024-05-16 04:13:28,Delayed
11451,6784,2023-11-25 04:55:50,On Time
11452,12052,2023-02-21 10:05:29,Delayed
11453,5067,2023-05-16 15:51:32,On Time
11454,10678,2024-06-30 02:29:28,Delayed
11455,7091,2024-08-31 21:56:06,Delayed
11456,11071,2024-12-08 09:13:21,On Time
11457,10933,2024-05-26 03:14:17,On Time
11458,13426,2024-08-31 21:56:00,On Time
11459,14415,2024-03-28 22:52:41,On Time
11460,6056,2023-10-02 16:04:25,Early
11461,11257,2023-08-05 22:12:29,On Time
11462,8348,2024-10-13 22:35:15,On Time
11463,14362,2023-03-10 13:25:29,Delayed
11464,9102,2024-04-03 09:32:39,On Time
11465,12508,2024-06-12 07:17:09,On Time
11466,13686,2024-02-29 06:35:41,On Time
11467,8180,2023-04-11 02:29:05,On Time
11468,11215,2023-04-29 13:22:44,On Time
11469,6364,2023-10-21 17:51:36,Delayed
11470,12268,2023-10-22 15:00:15,On Time
11471,6057,2024-02-22 12:53:57,On Time
11472,5143,2024-12-03 00:47:43,On Time
11473,9832,2023-11-28 14:22:13,On Time
11474,12800,2024-05-29 23:29:26,Delayed
11475,7265,2024-06-22 07:22:55,On Time
11476,6925,2024-03-20 10:15:24,Delayed
11477,7482,2024-11-03 20:51:22,On Time
11478,11978,2023-04-18 02:59:00,On Time
11479,12897,2024-05-13 20:11:26,On Time
11480,8126,2023-12-26 20:07:14,On Time
11481,14134,2024-02-11 17:05:38,Early
11482,14808,2024-07-13 22:09:51,On Time
11483,12051,2024-11-29 03:45:03,Delayed
11484,11012,2024-03-10 03:50:12,On Time
11485,9151,2024-03-08 05:57:39,On Time
11486,14664,2023-02-06 20:50:44,On Time
11487,14251,2024-09-24 17:46:37,On Time
11488,12005,2023-07-12 07:05:12,On Time
11489,14199,2023-04-20 20:48:04,On Time
11490,6221,2023-09-15 09:18:27,Delayed
11491,9662,2024-06-07 16:22:36,Delayed
11492,9867,2023-09-21 11:57:39,Delayed
11493,6798,2023-08-03 08:10:56,On Time
11494,10975,2023-03-08 16:44:09,On Time
11495,7872,2023-04-10 01:57:07,On Time
11496,13706,2025-01-14 06:42:51,On Time
11497,6618,2024-08-13 12:55:25,On Time
11498,12006,2024-04-19 22:26:59,On Time
11499,11072,2023-06-18 00:04:08,Early
11500,9613,2023-07-21 08:29:46,Delayed
11501,8758,2023-12-31 17:04:19,Delayed
11502,7033,2023-06-17 15:59:34,Early
11503,13897,2024-04-10 18:58:40,On Time
11504,14866,2023-10-23 01:18:21,On Time
11505,9954,2023-09-03 03:12:15,Delayed
11506,9315,2024-10-12 17:33:58,On Time
11507,9664,2024-11-14 13:25:49,On Time
11508,14970,2024-02-09 20:34:09,On Time
11509,12052,2023-05-22 15:36:43,On Time
11510,10633,2024-08-30 01:30:18,Delayed
11511,10497,2023-08-05 07:03:03,Delayed
11512,5893,2024-01-27 05:13:36,On Time
11513,5972,2024-03-30 17:34:49,On Time
11514,5103,2024-07-05 08:02:10,On Time
11515,14300,2024-04-18 19:27:03,On Time
11516,11052,2024-09-06 15:10:17,On Time
11517,10146,2024-08-23 02:16:07,Early
11518,8247,2023-11-19 00:05:30,On Time
11519,10855,2024-05-08 12:40:28,Early
11520,8713,2023-01-17 18:17:56,On Time
11521,8418,2024-07-08 02:33:40,On Time
11522,11446,2024-06-13 19:47:51,On Time
11523,10418,2024-09-16 03:12:25,On Time
11524,9152,2024-09-26 09:24:36,On Time
11525,11518,2023-06-04 01:26:32,Delayed
11526,8660,2023-10-24 11:03:44,On Time
11527,14112,2024-04-29 18:18:12,On Time
11528,12507,2024-02-20 13:49:38,On Time
11529,9553,2023-03-10 21:11:14,On Time
11530,10674,2024-04-21 23:50:25,On Time
11531,7158,2024-01-06 12:16:50,Early
11532,5582,2023-01-18 04:20:06,On Time
11533,5796,2024-06-07 16:02:54,On Time
11534,6884,2023-11-30 08:25:34,On Time
11535,11045,2023-03-26 01:14:03,On Time
11536,14002,2023-05-19 12:52:07,On Time
11537,10221,2023-09-25 09:04:26,Delayed
11538,5573,2024-10-01 23:05:11,On Time
11539,6207,2023-10-08 01:42:24,On Time
11540,8081,2024-05-24 19:20:42,On Time
11541,7461,2023-10-24 19:23:18,On Time
11542,14934,2024-06-04 11:05:53,On Time
11543,9006,2024-10-20 01:48:10,On Time
11544,9926,2023-12-03 17:00:30,On Time
11545,7614,2024-06-25 04:47:05,Delayed
11546,6716,2024-06-09 05:51:31,On Time
11547,10246,2023-10-18 03:29:24,On Time
11548,6570,2023-04-16 21:07:39,On Time
11549,5677,2023-12-29 08:25:36,On Time
11550,7514,2024-10-13 00:23:41,On Time
11551,13993,2024-01-05 11:59:15,On Time
11552,14334,2024-02-19 04:49:55,On Time
11553,8053,2023-04-08 21:02:48,On Time
11554,7032,2023-08-24 20:42:48,On Time
11555,6509,2024-10-21 02:08:44,On Time
11556,14303,2024-12-13 21:18:52,Early
11557,9330,2024-01-08 09:31:28,On Time
11558,5913,2024-12-30 06:20:39,On Time
11559,10244,2023-04-01 23:11:47,On Time
11560,10323,2023-01-13 22:54:59,Delayed
11561,6056,2024-08-10 15:07:16,Delayed
11562,12631,2024-09-18 01:52:17,On Time
11563,12108,2023-03-23 20:59:10,On Time
11564,10671,2023-10-28 11:40:32,Delayed
11565,6751,2023-02-04 17:19:48,On Time
11566,12576,2023-01-16 23:47:50,On Time
11567,11388,2024-11-03 13:20:09,On Time
11568,8013,2023-11-14 16:30:00,On Time
11569,8429,2024-11-06 10:09:31,Delayed
11570,11464,2024-10-15 15:57:15,On Time
11571,10139,2024-03-15 04:56:49,On Time
11572,13549,2023-01-13 23:30:19,On Time
11573,11261,2023-01-06 18:15:35,On Time
11574,10256,2024-07-15 07:16:38,On Time
11575,9392,2023-11-14 10:20:33,On Time
11576,12548,2023-10-15 23:13:08,On Time
11577,12323,2024-01-18 12:22:30,On Time
11578,14810,2024-03-18 01:40:30,On Time
11579,14816,2024-03-18 21:44:34,Delayed
11580,10225,2024-09-10 03:40:01,On Time
11581,14858,2023-08-26 21:52:37,On Time
11582,12952,2023-05-21 08:40:57,Delayed
11583,14788,2024-11-18 11:46:04,On Time
11584,6990,2023-03-07 00:26:13,On Time
11585,13721,2023-12-21 23:24:42,Delayed
11586,7605,2023-04-04 08:17:55,On Time
11587,7408,2023-05-15 08:26:08,Delayed
11588,5064,2024-11-07 14:28:32,On Time
11589,7813,2023-05-08 02:33:14,Early
11590,9028,2024-03-11 15:16:13,On Time
11591,5102,2024-11-23 11:23:38,Early
11592,8136,2024-11-21 08:14:57,Early
11593,6181,2023-11-05 01:41:19,On Time
11594,10510,2023-05-06 18:36:08,On Time
11595,12531,2024-02-22 08:07:04,Delayed
11596,7729,2024-03-23 02:23:14,On Time
11597,12632,2025-01-08 21:18:29,On Time
11598,13591,2024-01-22 04:29:12,Early
11599,5405,2023-07-30 04:44:22,On Time
11600,7874,2024-06-01 01:36:03,Early
11601,8269,2023-04-09 03:03:30,Delayed
11602,7695,2023-07-04 00:49:37,Delayed
11603,7468,2024-12-20 18:59:21,On Time
11604,9316,2024-09-25 02:24:48,On Time
11605,6922,2024-03-10 15:43:22,Early
11606,8960,2023-11-08 01:03:43,On Time
11607,11841,2024-07-20 15:48:41,On Time
11608,14733,2023-10-05 17:43:54,Delayed
11609,9849,2024-01-27 13:37:47,On Time
11610,12624,2024-02-29 11:43:15,Delayed
11611,8369,2024-03-05 20:48:51,On Time
11612,12873,2025-01-07 02:21:12,On Time
11613,5680,2023-12-18 20:30:01,On Time
11614,12507,2023-02-10 05:55:12,On Time
11615,5748,2024-04-24 10:54:07,Delayed
11616,6322,2024-07-01 06:04:58,On Time
11617,12928,2023-09-16 22:50:43,On Time
11618,8749,2024-02-21 14:59:46,On Time
11619,10863,2024-05-19 13:24:08,On Time
11620,9790,2024-04-20 15:16:28,On Time
11621,5534,2024-09-06 23:31:32,Delayed
11622,6819,2023-07-25 13:50:06,Early
11623,7342,2023-08-08 04:06:16,On Time
11624,11695,2023-01-05 16:18:17,Delayed
11625,10007,2023-09-05 03:23:43,On Time
11626,9546,2024-06-24 07:10:29,Early
11627,14661,2023-07-11 01:40:26,On Time
11628,12228,2024-12-11 04:47:52,Delayed
11629,9908,2023-03-04 03:15:43,Early
11630,12979,2023-03-11 00:22:56,Early
11631,9486,2024-03-05 08:36:12,On Time
11632,6236,2024-01-02 22:43:31,On Time
11633,14901,2023-04-18 13:23:47,On Time
11634,12656,2023-09-22 18:12:09,On Time
11635,6146,2024-04-15 11:18:33,On Time
11636,12421,2023-10-18 21:33:41,On Time
11637,6476,2024-11-04 11:36:25,On Time
11638,7922,2024-10-30 08:09:50,On Time
11639,10680,2023-11-18 21:34:54,On Time
11640,12697,2024-12-08 19:46:36,On Time
11641,10416,2024-07-29 02:25:04,On Time
11642,9939,2024-02-14 11:00:09,On Time
11643,6605,2024-06-15 17:17:08,Delayed
11644,10048,2024-06-21 23:11:10,On Time
11645,13744,2023-07-07 05:08:18,Delayed
11646,13176,2024-02-19 15:41:20,On Time
11647,12620,2023-01-11 22:05:25,Delayed
11648,11118,2024-02-13 02:48:50,Early
11649,12930,2024-02-05 19:09:55,On Time
11650,6837,2023-05-08 04:57:47,On Time
11651,10905,2023-07-31 03:15:36,On Time
11652,11477,2023-04-08 20:11:13,On Time
11653,12274,2023-01-30 03:38:33,On Time
11654,14317,2024-02-12 20:40:37,Early
11655,6383,2023-03-01 17:57:31,On Time
11656,14963,2023-10-12 19:18:22,Delayed
11657,8401,2024-10-05 12:04:30,On Time
11658,13057,2023-10-29 12:09:52,On Time
11659,13227,2023-05-26 17:50:56,On Time
11660,7205,2024-06-24 02:33:49,On Time
11661,8345,2024-06-04 12:32:54,Early
11662,8015,2024-06-05 19:56:49,On Time
11663,12920,2023-10-19 21:17:55,Delayed
11664,14973,2023-10-15 08:08:19,Early
11665,6629,2024-03-05 23:31:13,On Time
11666,11765,2023-05-15 20:54:13,On Time
11667,14522,2024-10-01 02:07:21,Early
11668,10746,2023-08-14 16:05:01,On Time
11669,14752,2024-06-29 11:02:09,On Time
11670,13997,2023-11-26 18:58:03,On Time
11671,6291,2023-09-01 09:33:27,Delayed
11672,12011,2024-04-08 23:58:43,On Time
11673,7587,2024-06-09 16:46:24,Delayed
11674,11124,2024-02-03 17:36:47,Early
11675,9931,2024-12-24 05:59:02,On Time
11676,7551,2023-04-22 19:24:46,On Time
11677,5956,2023-02-27 13:01:57,On Time
11678,13772,2023-08-29 20:38:19,On Time
11679,6998,2024-02-15 09:34:21,On Time
11680,11984,2023-01-16 02:56:21,On Time
11681,14858,2024-10-13 06:28:42,Early
11682,12130,2023-11-06 13:17:06,On Time
11683,7131,2023-10-18 02:30:33,Early
11684,12210,2023-12-27 09:02:46,On Time
11685,11300,2024-02-11 18:24:05,Early
11686,8741,2024-01-10 03:12:25,On Time
11687,7501,2025-01-09 05:37:45,Delayed
11688,14835,2024-03-20 04:39:20,On Time
11689,12452,2024-06-24 23:23:30,On Time
11690,10308,2023-10-24 15:44:02,On Time
11691,11768,2023-05-17 07:08:35,On Time
11692,6498,2024-08-07 02:47:30,On Time
11693,13814,2024-08-07 22:39:47,Early
11694,8145,2024-08-13 02:03:28,On Time
11695,14652,2024-01-03 19:11:45,On Time
11696,13026,2023-05-05 03:46:17,On Time
11697,5293,2024-03-16 13:22:45,Early
11698,13847,2025-01-05 12:18:03,On Time
11699,7805,2023-03-04 08:37:32,On Time
11700,12605,2023-09-05 06:57:41,On Time
11701,12140,2023-04-29 12:43:55,Delayed
11702,12829,2023-07-15 19:23:25,On Time
11703,11204,2023-09-07 21:57:04,On Time
11704,6622,2024-10-09 01:40:05,On Time
11705,12872,2023-08-05 05:37:01,On Time
11706,9015,2024-09-02 10:24:26,On Time
11707,8506,2024-11-18 10:35:39,On Time
11708,13711,2024-01-25 17:52:56,Delayed
11709,7686,2024-07-31 03:28:07,On Time
11710,5028,2023-08-27 13:16:46,On Time
11711,5266,2023-09-04 10:10:01,On Time
11712,14499,2024-06-02 10:30:28,On Time
11713,12106,2023-02-05 08:54:59,On Time
11714,11907,2023-02-13 19:58:29,On Time
11715,10076,2024-11-10 12:50:50,On Time
11716,10820,2024-08-06 20:55:57,Delayed
11717,5811,2024-09-04 10:32:27,On Time
11718,9677,2023-05-20 08:44:20,On Time
11719,8391,2024-03-10 19:35:56,On Time
11720,5611,2024-06-30 16:48:21,On Time
11721,9547,2024-10-11 03:09:01,Delayed
11722,10028,2024-01-09 00:08:29,Delayed
11723,10725,2024-12-25 03:11:05,On Time
11724,5203,2023-04-08 19:01:30,On Time
11725,5402,2023-10-29 21:31:14,On Time
11726,7028,2024-05-28 12:11:42,On Time
11727,14082,2024-03-13 11:08:06,Early
11728,5179,2024-12-12 07:29:11,On Time
11729,10818,2024-01-10 02:19:00,On Time
11730,6980,2024-01-28 13:33:24,On Time
11731,12186,2023-05-23 02:38:19,Early
11732,8985,2025-01-05 06:02:27,On Time
11733,10666,2024-07-17 08:43:37,On Time
11734,10022,2024-11-15 10:57:56,On Time
11735,10523,2023-12-14 00:11:07,On Time
11736,10513,2023-01-11 20:12:25,On Time
11737,7984,2023-10-20 09:48:10,On Time
11738,13543,2023-05-27 10:26:47,On Time
11739,9283,2023-10-12 17:31:00,On Time
11740,10529,2023-09-05 02:30:32,On Time
11741,12989,2024-05-16 15:38:04,On Time
11742,12276,2023-05-16 22:36:43,Early
11743,7788,2024-03-24 11:21:32,On Time
11744,9627,2023-02-13 14:09:36,On Time
11745,11562,2024-01-10 22:05:42,On Time
11746,11353,2023-09-11 13:18:28,On Time
11747,9809,2024-03-09 09:17:34,On Time
11748,13630,2024-01-29 20:37:55,On Time
11749,10889,2023-03-22 14:28:02,Delayed
11750,10738,2024-04-24 11:48:43,Delayed
11751,7359,2024-06-23 22:22:01,On Time
11752,13575,2024-01-20 10:27:34,On Time
11753,10391,2024-07-05 20:26:03,On Time
11754,9217,2025-01-11 16:31:29,On Time
11755,5407,2025-01-10 18:20:52,On Time
11756,9341,2023-02-07 16:58:57,On Time
11757,5066,2023-06-22 03:43:50,On Time
11758,5228,2024-06-22 23:45:09,On Time
11759,7185,2023-04-16 16:59:40,On Time
11760,11801,2024-11-01 10:51:21,Delayed
11761,14705,2023-07-11 22:31:10,On Time
11762,12752,2023-08-18 05:21:26,Early
11763,14122,2023-12-24 18:06:19,On Time
11764,10824,2024-03-01 11:24:24,On Time
11765,6181,2024-12-16 18:14:36,On Time
11766,14232,2024-03-30 05:36:49,Delayed
11767,6102,2024-02-06 19:48:40,On Time
11768,7100,2024-11-30 10:46:30,On Time
11769,5514,2023-12-26 08:50:09,Delayed
11770,6833,2024-04-27 21:59:43,On Time
11771,12138,2023-09-18 23:26:49,Delayed
11772,10808,2024-01-24 02:47:29,Delayed
11773,8117,2023-01-23 13:09:55,On Time
11774,10851,2024-11-02 13:41:21,Delayed
11775,12599,2024-10-04 13:53:52,On Time
11776,9344,2023-08-15 22:11:49,Early
11777,9629,2024-08-10 16:48:09,On Time
11778,11185,2024-04-11 21:50:05,On Time
11779,13982,2024-08-27 02:27:38,Early
11780,6301,2024-03-16 16:53:34,On Time
11781,6948,2024-05-26 09:31:00,Delayed
11782,7243,2024-06-03 02:33:47,On Time
11783,14287,2024-04-24 03:11:46,On Time
11784,6359,2024-05-18 19:59:38,Early
11785,8657,2023-05-04 23:27:28,On Time
11786,5308,2023-06-05 14:14:16,Delayed
11787,6451,2024-12-05 17:20:39,On Time
11788,12367,2024-07-30 13:19:17,Delayed
11789,7124,2024-09-24 19:09:25,Delayed
11790,9883,2025-01-02 13:13:15,On Time
11791,7843,2023-06-09 16:18:59,Early
11792,6665,2023-08-04 17:09:03,On Time
11793,11374,2024-06-16 01:11:24,Delayed
11794,8949,2023-09-18 22:12:33,On Time
11795,14587,2024-01-09 10:38:35,On Time
11796,9073,2023-11-26 15:09:39,On Time
11797,8635,2024-11-10 12:27:41,On Time
11798,5215,2023-07-08 02:48:33,Delayed
11799,8073,2023-08-03 05:59:56,On Time
11800,9473,2024-01-30 20:40:38,On Time
11801,7460,2023-09-10 08:38:54,On Time
11802,8707,2023-08-11 02:05:28,On Time
11803,6207,2024-04-22 18:34:57,On Time
11804,13602,2024-12-23 13:57:28,On Time
11805,8470,2024-09-16 08:44:40,On Time
11806,13408,2023-12-26 03:40:55,Delayed
11807,9848,2023-05-20 05:24:48,Delayed
11808,5349,2024-09-03 16:04:20,On Time
11809,8652,2023-08-14 13:45:19,On Time
11810,7879,2024-09-13 21:31:57,Delayed
11811,9750,2025-01-11 17:07:05,Delayed
11812,8995,2024-07-27 15:05:48,Delayed
11813,5003,2023-08-17 13:41:16,On Time
11814,6118,2023-11-21 19:37:46,On Time
11815,14275,2023-01-08 22:16:51,On Time
11816,11884,2023-03-05 01:29:58,Delayed
11817,6518,2023-07-11 11:36:12,On Time
11818,9847,2024-03-17 04:01:30,On Time
11819,8580,2024-07-18 16:33:18,On Time
11820,7380,2024-10-04 01:07:41,On Time
11821,14205,2024-01-10 22:03:35,On Time
11822,9265,2023-12-05 19:39:41,On Time
11823,7824,2023-05-23 08:31:53,On Time
11824,5849,2024-08-22 21:06:02,On Time
11825,14897,2023-05-04 06:25:19,Early
11826,10037,2024-08-11 05:51:40,On Time
