quality_id,vendor_id,quality_score,inspection_date
10379,1382,74.92,2023-04-25 16:35:37
10380,1398,68.36,2023-09-28 10:05:03
10381,1232,86.09,2023-04-19 05:50:05
10382,1045,74.44,2024-12-05 02:49:22
10383,1342,98.28,2023-02-24 21:22:04
10384,1289,66.61,2024-11-07 03:14:44
10385,1396,98.27,2024-05-07 19:32:27
10386,1408,82.1,2024-01-17 23:26:36
10387,1197,85.93,2023-06-07 04:24:26
10388,1441,85.13,2024-04-21 17:44:42
10389,1393,90.97,2024-12-13 05:12:32
10390,1130,68.14,2024-10-04 15:15:46
10391,1315,95.63,2024-04-05 13:03:27
10392,1351,92.29,2023-07-13 02:55:45
10393,1238,94.33,2024-02-14 16:15:28
10394,1285,81.75,2024-06-29 03:06:44
10395,1221,89.07,2023-01-06 20:18:40
10396,1484,80.78,2024-03-28 02:04:49
10397,1311,69.5,2023-08-28 02:19:12
10398,1350,75.42,2024-05-06 22:38:49
10399,1150,74.61,2023-12-25 18:31:51
10400,1375,70.73,2023-06-02 06:10:47
10401,1213,73.33,2024-10-07 12:18:20
10402,1105,82.2,2024-03-04 21:45:04
10403,1177,79.57,2023-07-16 03:12:06
10404,1396,76.36,2023-07-14 15:43:30
10405,1199,96.28,2023-10-19 11:42:10
10406,1217,91.87,2024-04-08 16:46:25
10407,1392,65.09,2024-10-17 05:24:49
10408,1481,84.68,2023-10-23 03:29:29
10409,1016,89.15,2024-06-13 09:15:49
10410,1168,66.84,2024-01-31 03:49:08
10411,1173,68.93,2024-10-26 15:07:33
10412,1064,74.61,2024-04-25 13:00:09
10413,1191,86.18,2024-12-28 11:39:14
10414,1179,96.85,2024-04-01 03:45:02
10415,1237,81.76,2023-05-23 18:20:10
10416,1010,98.89,2023-02-16 00:00:09
10417,1076,97.32,2023-01-24 06:01:07
10418,1214,86.99,2024-01-22 22:06:25
10419,1121,80.8,2024-07-06 01:35:34
10420,1455,88.51,2023-11-29 12:56:19
10421,1173,92.3,2024-08-14 18:34:08
10422,1341,97.54,2023-11-07 10:17:44
10423,1488,91.0,2024-07-10 17:36:58
10424,1056,78.51,2023-04-11 16:49:02
10425,1230,82.02,2024-07-01 20:37:52
10426,1470,66.62,2024-06-23 12:43:34
10427,1073,65.99,2023-06-13 01:58:30
10428,1212,74.71,2024-12-12 23:42:00
10429,1013,92.81,2024-11-23 07:01:16
10430,1064,76.01,2023-07-27 15:27:48
10431,1115,69.03,2023-08-07 16:15:11
10432,1216,77.29,2023-07-10 11:13:33
10433,1158,75.54,2024-08-19 06:27:29
10434,1489,99.13,2024-10-09 01:34:55
10435,1308,98.51,2023-11-10 11:02:19
10436,1114,90.42,2023-12-09 19:32:39
10437,1054,93.6,2023-12-28 07:53:22
10438,1313,73.76,2023-09-14 14:39:09
10439,1018,83.55,2023-12-15 11:55:25
10440,1025,99.45,2023-02-22 18:19:16
10441,1181,76.15,2024-09-15 22:04:02
10442,1276,99.02,2024-01-15 20:53:24
10443,1011,71.49,2023-08-20 11:16:26
10444,1168,86.39,2024-07-20 09:05:10
10445,1482,91.98,2023-07-28 08:17:13
10446,1407,85.46,2024-10-23 07:19:45
10447,1090,75.66,2024-03-04 14:36:23
10448,1087,93.08,2024-11-16 02:18:29
10449,1497,71.96,2024-05-03 00:50:40
10450,1426,79.84,2023-06-25 22:55:10
10451,1175,74.65,2024-01-23 03:43:06
10452,1056,82.09,2024-01-08 16:14:09
10453,1289,78.37,2024-01-10 19:11:24
10454,1217,71.18,2023-08-25 04:56:34
10455,1098,90.6,2023-02-22 20:54:53
10456,1282,71.09,2024-05-27 23:07:30
10457,1359,83.82,2024-07-28 17:18:17
10458,1325,92.76,2024-11-29 03:18:42
10459,1029,81.67,2023-09-21 12:50:18
10460,1478,95.6,2023-01-07 13:10:28
10461,1365,79.79,2024-08-17 00:30:16
10462,1316,98.49,2023-11-16 05:06:36
10463,1475,65.86,2023-12-06 23:21:57
10464,1421,92.29,2024-05-26 04:08:12
10465,1153,89.42,2024-12-22 14:27:36
10466,1107,86.08,2023-10-27 19:08:15
10467,1458,75.22,2024-01-17 00:47:30
10468,1172,86.07,2024-11-01 16:39:20
10469,1418,85.51,2024-01-14 01:30:30
10470,1121,70.15,2023-01-24 07:50:23
10471,1012,95.35,2023-03-10 14:38:08
10472,1349,83.44,2023-06-17 09:05:29
10473,1039,68.07,2024-04-01 15:32:18
10474,1147,78.51,2024-01-27 16:19:47
10475,1147,72.47,2023-12-16 13:16:43
10476,1029,70.82,2024-01-10 19:18:15
10477,1194,97.65,2023-09-07 16:14:24
10478,1090,88.28,2023-10-17 12:48:30
10479,1493,75.4,2024-06-07 15:23:50
10480,1357,88.4,2024-12-21 10:41:23
10481,1368,92.7,2024-09-14 05:41:01
10482,1243,75.93,2023-10-23 01:20:42
10483,1226,98.98,2024-07-19 14:59:30
10484,1222,95.41,2024-09-19 11:08:28
10485,1332,92.5,2023-04-30 07:30:47
10486,1020,89.68,2023-01-09 06:20:52
10487,1441,66.34,2024-05-21 12:14:23
10488,1353,65.77,2024-12-16 14:57:53
10489,1265,70.69,2023-05-05 03:23:25
10490,1002,96.63,2023-06-13 19:33:36
10491,1156,72.5,2023-01-11 02:36:38
10492,1034,89.19,2024-08-19 16:04:12
10493,1277,98.81,2024-02-17 13:06:42
10494,1339,97.34,2023-09-03 06:45:25
10495,1206,78.81,2024-06-15 14:20:46
10496,1337,88.5,2024-04-06 10:00:11
10497,1440,91.2,2023-11-01 07:14:56
10498,1389,83.96,2023-11-25 01:12:27
10499,1341,83.04,2023-10-12 13:44:01
10500,1278,72.71,2023-08-21 00:08:32
10501,1187,88.32,2024-02-05 11:49:47
10502,1424,75.14,2023-10-06 18:44:02
10503,1084,75.65,2024-04-14 22:51:06
10504,1476,74.17,2023-12-24 13:58:09
10505,1191,67.27,2023-05-17 07:10:12
10506,1416,94.11,2024-10-02 05:44:56
10507,1301,94.78,2023-08-20 03:51:51
10508,1339,89.97,2023-04-12 12:42:03
10509,1220,97.01,2024-01-30 21:36:01
10510,1471,86.78,2024-04-07 00:52:22
10511,1033,87.07,2023-04-15 00:05:30
10512,1466,95.62,2023-09-25 06:06:21
10513,1291,72.19,2023-08-22 09:27:07
10514,1302,80.02,2024-04-18 09:45:54
10515,1127,89.29,2024-06-17 19:01:25
10516,1485,74.27,2024-01-04 18:06:32
10517,1362,72.89,2024-12-08 08:48:15
10518,1164,95.99,2024-08-23 12:40:50
10519,1364,99.36,2023-12-19 05:31:05
10520,1190,78.33,2023-04-01 07:27:53
10521,1083,73.16,2024-02-23 15:45:18
10522,1218,78.95,2024-04-12 06:48:01
10523,1356,75.48,2023-10-17 08:17:17
10524,1363,93.35,2023-10-16 15:34:09
10525,1026,96.08,2023-09-16 20:40:36
10526,1135,78.49,2023-05-21 16:48:37
10527,1343,85.69,2024-12-20 16:33:23
10528,1133,67.72,2023-04-20 12:49:41
10529,1373,80.95,2023-07-25 08:30:03
10530,1215,65.24,2024-07-22 12:31:32
10531,1484,88.15,2024-11-20 13:31:50
10532,1416,71.07,2023-01-05 02:50:29
10533,1335,95.29,2024-03-22 22:36:17
10534,1475,86.74,2024-04-16 09:19:27
10535,1081,97.02,2023-06-03 12:26:48
10536,1340,97.37,2023-11-27 05:56:09
10537,1441,70.84,2023-07-22 17:43:00
10538,1208,82.7,2024-08-18 10:05:51
10539,1112,71.74,2023-10-04 07:13:12
10540,1490,80.63,2024-08-16 16:48:52
10541,1123,80.53,2023-11-12 11:18:42
10542,1446,90.38,2023-06-01 06:02:14
10543,1412,98.68,2024-06-14 06:01:47
10544,1381,86.7,2023-09-24 23:11:03
10545,1223,93.15,2023-04-08 16:34:19
10546,1122,78.93,2023-10-24 04:46:28
10547,1080,67.51,2023-04-23 21:11:43
10548,1128,82.76,2024-05-03 21:47:20
10549,1334,96.19,2023-04-04 00:59:46
10550,1495,73.29,2024-09-03 18:37:59
10551,1074,74.07,2023-11-29 18:44:26
10552,1450,68.62,2024-08-19 00:09:53
10553,1225,99.39,2024-01-17 23:14:17
10554,1297,79.31,2023-09-19 04:43:12
10555,1086,75.31,2023-11-09 16:27:58
10556,1322,96.97,2024-12-23 11:18:46
10557,1192,92.99,2024-09-01 02:05:29
10558,1263,95.26,2024-02-09 11:14:19
10559,1500,97.79,2024-06-13 23:55:32
10560,1425,94.56,2024-01-09 00:22:51
10561,1123,99.01,2024-04-03 18:29:10
10562,1127,87.06,2023-07-22 18:29:06
10563,1429,73.31,2024-04-23 00:40:34
10564,1428,70.77,2024-12-24 12:51:08
10565,1030,85.78,2023-11-03 08:35:12
10566,1422,77.38,2023-06-25 07:05:06
10567,1167,69.53,2023-05-25 00:02:08
10568,1147,92.51,2023-07-04 00:48:35
10569,1254,77.07,2024-12-06 01:01:17
10570,1431,80.36,2024-04-17 11:43:25
10571,1038,86.11,2024-05-12 17:38:01
10572,1401,78.87,2024-08-04 16:08:20
10573,1101,94.89,2024-10-15 14:52:57
10574,1458,98.89,2023-10-26 01:22:54
10575,1079,78.29,2023-05-19 07:23:42
10576,1453,71.15,2023-07-24 12:26:16
10577,1242,74.6,2024-01-30 09:06:21
10578,1102,88.25,2023-12-19 06:36:32
10579,1491,67.84,2024-11-30 23:29:27
10580,1355,88.27,2023-08-29 11:45:23
10581,1260,83.2,2023-11-26 15:42:11
10582,1163,66.56,2023-09-28 12:57:04
10583,1385,79.17,2023-10-31 03:38:51
10584,1465,72.95,2023-06-19 08:53:11
10585,1085,69.49,2024-11-15 12:37:08
10586,1110,97.46,2023-12-20 20:08:18
10587,1442,75.04,2024-02-05 01:13:40
10588,1406,82.04,2023-08-04 06:57:26
10589,1389,86.12,2024-10-19 16:15:11
10590,1188,86.7,2023-01-27 19:04:08
10591,1238,78.16,2024-10-27 10:31:09
10592,1036,74.3,2024-06-27 00:07:54
10593,1358,84.49,2023-11-13 08:54:32
10594,1393,92.42,2024-05-27 21:37:17
10595,1212,95.88,2024-05-08 05:26:52
10596,1366,85.41,2024-10-06 19:39:57
10597,1313,83.24,2024-06-13 07:57:18
10598,1362,98.32,2023-10-01 16:25:42
10599,1365,72.01,2024-04-20 18:43:52
10600,1462,65.58,2024-05-25 00:19:55
10601,1084,81.99,2023-03-07 11:46:16
10602,1090,67.0,2023-08-28 12:02:04
10603,1132,67.04,2024-02-10 09:30:53
10604,1307,66.14,2024-11-28 13:06:03
10605,1423,86.33,2023-02-07 14:46:42
10606,1084,86.59,2023-12-11 18:38:44
10607,1106,73.82,2023-04-16 22:29:53
10608,1180,80.52,2023-08-26 03:49:29
10609,1203,79.45,2023-09-10 10:15:10
10610,1327,82.01,2023-12-16 03:33:35
10611,1311,71.88,2024-03-03 15:54:22
10612,1108,93.04,2023-06-29 06:09:03
10613,1031,74.94,2024-03-13 00:09:08
10614,1050,76.27,2023-05-24 06:35:02
10615,1392,87.45,2024-03-31 00:23:00
10616,1087,98.86,2024-12-21 11:25:18
10617,1368,72.05,2024-07-05 00:23:19
10618,1143,77.35,2024-05-11 23:27:59
10619,1065,77.91,2023-07-18 05:25:13
10620,1239,83.26,2024-05-31 06:57:02
10621,1266,93.81,2023-03-27 20:11:45
10622,1425,90.03,2024-10-18 18:52:05
10623,1088,72.09,2023-09-05 07:12:41
10624,1335,89.59,2023-08-17 09:03:56
10625,1369,69.35,2024-12-29 10:31:17
10626,1176,71.62,2024-11-23 08:19:15
10627,1149,78.58,2024-03-27 15:38:08
10628,1470,76.9,2023-03-17 09:57:41
10629,1024,95.01,2024-09-06 18:53:44
10630,1458,99.4,2024-05-23 15:47:42
10631,1151,72.01,2024-04-29 05:44:43
10632,1464,87.68,2024-02-17 01:26:56
10633,1325,85.09,2024-07-29 00:54:13
10634,1289,91.54,2024-10-19 15:08:43
10635,1036,89.14,2024-10-01 17:42:43
10636,1409,74.5,2024-08-14 17:27:36
10637,1232,94.01,2023-06-25 09:15:27
10638,1186,81.52,2023-07-25 14:28:38
10639,1090,97.19,2023-10-22 04:18:40
10640,1322,84.33,2023-02-14 04:49:22
10641,1226,75.03,2024-02-23 15:47:44
10642,1287,95.92,2024-02-26 09:15:48
10643,1360,93.51,2023-10-12 18:28:14
10644,1428,97.67,2024-10-17 15:19:18
10645,1191,95.83,2024-08-21 11:40:36
10646,1173,73.46,2023-02-18 07:29:54
10647,1083,93.13,2024-10-23 08:13:08
10648,1485,85.5,2023-01-17 16:43:43
10649,1121,78.91,2024-11-17 18:46:55
10650,1466,65.26,2024-08-09 13:29:35
10651,1376,89.07,2024-10-13 10:02:16
10652,1178,94.46,2023-09-19 10:58:26
10653,1323,85.84,2024-07-18 10:06:37
10654,1199,75.72,2024-07-21 08:16:57
10655,1343,66.99,2023-06-07 16:21:41
10656,1229,87.73,2023-10-15 15:58:09
10657,1129,78.93,2024-11-30 03:54:30
10658,1242,82.14,2023-10-03 00:00:24
10659,1327,84.47,2023-03-20 15:25:23
10660,1342,91.52,2024-02-25 22:48:47
10661,1451,83.52,2024-08-22 07:44:25
10662,1083,83.15,2024-12-19 10:28:28
10663,1350,81.6,2023-11-23 18:09:35
10664,1137,79.75,2024-04-25 21:16:50
10665,1099,86.49,2024-01-07 20:28:38
10666,1163,65.84,2023-01-24 08:25:21
10667,1141,89.95,2024-08-29 16:25:07
10668,1154,75.86,2023-03-22 18:24:36
10669,1173,77.86,2023-02-23 23:38:58
10670,1179,86.19,2023-03-23 07:52:45
10671,1348,73.53,2023-02-06 04:41:56
10672,1153,87.73,2023-05-09 12:09:03
10673,1056,69.41,2024-03-06 18:08:49
10674,1295,87.41,2023-10-02 12:46:15
10675,1131,89.74,2024-10-01 08:56:28
10676,1459,89.13,2023-06-20 07:16:31
10677,1478,91.71,2023-07-19 14:08:36
10678,1053,82.83,2024-08-22 14:37:59
10679,1417,94.83,2024-07-13 00:37:15
10680,1062,73.06,2024-11-23 05:21:32
10681,1226,78.23,2023-02-24 10:34:26
10682,1105,98.0,2023-12-03 00:58:25
10683,1195,92.22,2024-10-28 14:01:28
10684,1325,90.62,2024-03-12 01:03:00
10685,1479,89.54,2024-08-08 22:02:53
10686,1388,68.81,2024-07-17 23:38:38
10687,1200,97.8,2024-07-28 08:23:37
10688,1315,75.09,2024-04-24 13:57:24
10689,1401,69.98,2023-05-28 06:39:40
10690,1406,65.64,2024-03-16 11:35:07
10691,1166,78.34,2024-11-08 20:41:21
10692,1216,88.2,2024-02-15 08:57:46
10693,1287,78.52,2023-11-29 03:20:00
10694,1305,92.9,2023-12-12 16:59:08
10695,1436,71.26,2023-02-06 02:26:41
10696,1369,70.86,2024-06-04 18:41:48
10697,1366,74.19,2023-11-25 19:53:12
10698,1217,66.87,2023-10-18 01:34:46
10699,1038,93.95,2024-05-20 01:19:43
10700,1480,69.66,2024-08-11 22:36:36
10701,1253,78.11,2023-06-04 10:15:11
10702,1305,80.97,2024-09-18 04:40:08
10703,1218,73.1,2024-04-27 17:33:11
10704,1100,95.52,2023-05-22 18:23:53
10705,1411,90.38,2023-01-07 09:25:58
10706,1023,65.97,2024-08-28 19:09:08
10707,1340,80.13,2023-09-11 06:10:15
10708,1494,69.75,2023-10-22 20:31:05
10709,1283,87.04,2024-05-06 04:15:40
10710,1081,82.02,2023-08-26 14:42:18
10711,1142,92.89,2024-04-08 15:07:39
10712,1131,88.6,2024-02-21 18:20:36
10713,1104,93.24,2024-12-11 17:35:09
10714,1027,95.23,2024-08-05 16:52:20
10715,1493,71.23,2023-05-17 17:29:35
10716,1190,85.13,2023-08-12 22:18:25
10717,1252,70.49,2023-07-28 06:00:15
10718,1270,73.4,2023-09-01 10:08:24
10719,1220,72.85,2023-10-25 22:13:45
10720,1172,77.18,2023-08-24 15:28:37
10721,1025,92.18,2023-01-05 00:00:43
10722,1189,75.95,2024-01-01 22:43:56
10723,1488,90.71,2023-04-08 12:38:57
10724,1203,65.03,2023-10-04 20:19:41
10725,1052,84.96,2023-01-15 14:00:48
10726,1140,74.7,2023-10-19 15:59:47
10727,1481,90.59,2023-02-10 16:38:11
10728,1468,99.19,2023-05-01 10:49:24
10729,1246,83.36,2023-12-13 08:30:27
10730,1418,83.39,2023-12-09 02:24:32
10731,1279,98.62,2024-07-08 02:47:58
10732,1403,77.39,2023-04-24 22:22:09
10733,1120,78.67,2024-12-14 13:54:19
10734,1228,89.03,2023-05-30 08:24:37
10735,1492,82.02,2024-09-20 06:30:34
10736,1257,91.53,2023-09-18 06:54:17
10737,1458,79.19,2023-11-22 02:55:36
10738,1193,88.77,2023-12-03 17:01:59
10739,1126,91.57,2023-03-03 23:18:55
10740,1133,87.18,2024-01-22 21:49:10
10741,1185,71.98,2024-11-12 18:50:30
10742,1150,82.81,2023-02-09 10:44:00
10743,1427,98.34,2023-12-02 18:20:52
10744,1258,68.6,2023-11-25 13:21:33
10745,1457,89.33,2024-03-17 15:01:23
10746,1236,92.19,2023-03-09 09:40:52
10747,1391,88.29,2024-06-10 06:49:31
10748,1368,68.89,2023-03-02 15:47:58
10749,1277,67.58,2023-06-06 06:30:29
10750,1327,82.48,2023-12-27 10:14:45
10751,1059,76.07,2023-05-04 17:10:52
10752,1265,78.47,2023-10-29 11:23:08
10753,1120,74.41,2023-04-30 03:30:12
10754,1424,93.28,2024-05-21 22:10:52
10755,1073,94.33,2024-12-04 10:23:14
10756,1251,65.56,2024-01-27 06:00:34
10757,1115,93.06,2024-03-04 18:47:03
10758,1433,88.23,2024-07-08 03:15:25
10759,1396,80.68,2023-02-23 12:16:46
10760,1492,67.85,2023-03-10 07:30:07
10761,1100,88.07,2024-06-06 22:04:23
10762,1073,74.09,2024-03-09 00:59:40
10763,1138,83.96,2023-03-03 03:04:27
10764,1113,72.65,2024-06-06 22:39:35
10765,1074,95.29,2023-03-01 21:30:20
10766,1236,77.04,2024-03-24 22:40:58
10767,1273,88.69,2023-06-08 00:09:58
10768,1230,82.03,2024-08-26 19:42:18
10769,1260,96.54,2024-03-16 12:39:00
10770,1064,72.86,2023-04-15 17:49:51
10771,1144,97.96,2024-07-04 11:44:12
10772,1305,90.96,2024-12-13 13:30:19
10773,1496,89.19,2024-03-06 04:38:45
10774,1100,94.0,2024-03-27 07:25:49
10775,1155,87.48,2024-05-24 23:12:53
10776,1006,68.8,2023-05-25 18:42:18
10777,1104,89.1,2023-01-31 23:35:42
10778,1009,80.1,2023-10-20 14:53:16
10779,1314,84.1,2024-11-03 01:13:50
10780,1252,79.09,2024-04-21 15:17:44
10781,1032,70.9,2023-01-23 19:34:44
10782,1422,81.73,2023-09-02 13:03:38
10783,1030,67.17,2023-06-04 16:35:02
10784,1462,66.85,2024-11-07 16:48:08
10785,1301,83.4,2024-11-30 11:11:20
10786,1370,71.22,2023-07-06 19:11:44
10787,1413,86.52,2024-03-24 05:24:43
10788,1220,71.59,2023-02-22 11:45:26
10789,1150,92.78,2023-04-22 03:21:00
10790,1287,70.05,2024-05-22 16:54:53
10791,1209,80.32,2024-09-26 13:32:08
10792,1128,81.07,2024-07-09 04:04:35
10793,1017,86.39,2023-07-23 17:08:50
10794,1369,78.88,2024-01-20 07:13:04
10795,1125,87.66,2024-03-08 08:20:54
10796,1054,91.44,2024-08-22 02:06:15
10797,1079,69.24,2023-07-29 07:29:32
10798,1303,67.53,2023-03-14 03:56:08
10799,1160,88.37,2024-09-19 02:38:10
10800,1156,94.44,2024-10-23 00:36:34
10801,1395,81.55,2024-08-07 11:50:56
10802,1423,86.82,2024-03-22 08:45:40
10803,1401,75.28,2023-10-27 10:52:06
10804,1332,95.17,2023-08-25 09:43:18
10805,1371,91.62,2023-10-03 00:15:47
10806,1371,85.26,2023-12-12 15:38:24
10807,1167,75.58,2024-08-14 05:08:54
10808,1244,80.11,2023-11-25 18:39:30
10809,1201,74.64,2023-04-17 11:47:39
10810,1153,79.89,2024-09-08 07:17:03
10811,1282,66.72,2024-12-12 11:00:52
10812,1324,68.64,2023-12-25 09:08:56
10813,1190,72.49,2023-05-24 16:45:54
10814,1147,96.19,2023-05-17 20:18:51
10815,1013,81.06,2023-11-19 19:20:17
10816,1285,81.58,2024-10-13 02:35:55
10817,1310,83.24,2024-09-20 05:43:22
10818,1239,82.26,2023-09-07 05:04:58
10819,1073,67.97,2024-09-21 11:41:45
10820,1170,76.16,2024-10-23 04:08:39
10821,1446,67.33,2023-12-17 17:47:13
10822,1232,67.4,2024-08-08 19:31:01
10823,1199,67.66,2023-06-26 06:22:38
10824,1199,95.96,2023-06-14 14:08:01
10825,1021,72.55,2023-02-03 17:49:08
10826,1265,67.32,2024-06-25 02:02:50
10827,1498,65.1,2023-07-10 14:26:40
10828,1173,86.16,2024-12-10 08:59:56
10829,1411,86.29,2024-11-09 17:13:14
10830,1304,74.14,2024-03-14 07:22:54
10831,1341,74.66,2024-01-13 09:29:47
10832,1197,76.67,2023-07-28 15:52:49
10833,1133,77.22,2023-03-26 23:57:31
10834,1328,91.81,2024-04-20 15:27:57
10835,1271,97.42,2024-04-02 17:14:00
10836,1077,85.29,2024-10-12 10:20:46
10837,1097,78.53,2024-03-04 13:08:44
10838,1172,75.17,2024-10-07 23:05:31
10839,1379,93.62,2023-08-30 22:23:44
10840,1431,68.11,2023-01-08 04:39:47
10841,1032,79.94,2023-07-20 21:33:41
10842,1036,87.95,2023-01-08 02:13:38
10843,1177,73.64,2023-08-16 16:46:29
10844,1437,69.64,2024-10-22 20:58:11
10845,1407,87.49,2024-11-17 23:12:47
10846,1418,85.68,2024-11-05 14:50:53
10847,1146,86.37,2023-03-28 19:48:49
10848,1396,98.75,2023-08-05 10:27:53
10849,1343,76.14,2024-11-01 06:33:14
10850,1382,99.01,2023-01-26 04:38:53
10851,1130,66.62,2023-01-02 13:42:12
10852,1236,66.39,2024-07-28 00:59:53
10853,1155,94.62,2024-07-19 01:59:11
10854,1178,76.11,2024-04-16 08:50:51
10855,1415,77.33,2024-04-08 06:46:31
10856,1432,66.77,2024-08-17 09:30:41
10857,1342,65.08,2023-04-11 03:58:53
10858,1069,86.84,2023-09-09 01:22:50
10859,1145,83.03,2023-12-12 06:51:01
10860,1043,90.11,2023-02-24 22:54:15
10861,1455,72.85,2023-08-01 09:32:53
10862,1146,94.24,2023-03-12 19:14:12
10863,1255,74.05,2024-03-31 01:56:45
10864,1194,80.45,2023-01-08 10:02:05
10865,1287,77.7,2023-05-14 03:13:35
10866,1063,94.5,2023-07-11 18:46:26
10867,1284,93.32,2024-03-07 16:46:47
10868,1195,80.24,2023-06-21 20:19:23
10869,1393,77.33,2023-11-24 06:59:23
10870,1097,92.1,2024-04-28 21:45:13
10871,1028,72.38,2023-05-06 19:17:28
10872,1476,97.46,2024-08-20 18:34:47
10873,1248,75.97,2023-01-30 22:52:05
10874,1402,80.99,2024-09-23 15:09:34
10875,1143,92.89,2023-05-27 02:23:54
10876,1459,92.43,2024-03-06 02:32:40
10877,1473,88.91,2023-02-06 12:58:13
10878,1261,69.0,2024-10-10 15:01:43
10879,1297,73.36,2023-07-18 05:06:19
10880,1110,89.62,2024-09-17 08:35:23
10881,1219,94.65,2024-12-13 17:43:16
10882,1076,70.8,2024-07-18 08:41:17
10883,1202,99.13,2024-11-22 04:51:02
10884,1201,86.43,2023-01-19 11:46:25
10885,1256,93.33,2023-08-17 01:55:28
10886,1373,92.1,2023-03-19 21:03:35
10887,1322,68.7,2023-05-19 02:32:04
10888,1329,76.82,2023-12-05 10:10:38
10889,1367,80.82,2024-01-11 04:01:12
10890,1120,73.97,2024-07-26 18:31:02
10891,1179,88.54,2023-08-29 23:45:02
10892,1127,84.37,2023-10-02 09:31:11
10893,1144,98.84,2024-07-12 02:26:59
10894,1193,71.3,2023-11-21 23:10:28
10895,1469,84.36,2023-09-07 02:15:16
10896,1242,96.05,2024-11-27 05:44:09
10897,1057,66.37,2024-09-08 20:53:55
10898,1421,82.17,2023-06-26 09:36:02
10899,1167,72.35,2023-11-06 10:28:39
10900,1065,98.06,2023-05-04 12:54:59
10901,1433,87.96,2023-06-23 07:48:41
10902,1047,74.42,2024-08-11 13:17:07
10903,1424,99.15,2024-04-03 00:26:53
10904,1398,72.53,2023-02-09 23:41:46
10905,1296,76.42,2023-09-22 20:26:07
10906,1304,88.29,2024-05-22 17:51:03
10907,1236,84.58,2024-01-23 02:04:36
10908,1416,93.44,2024-01-06 04:37:56
10909,1472,88.09,2023-08-24 07:38:37
10910,1295,84.95,2023-11-19 00:59:16
10911,1101,76.58,2024-08-04 04:19:22
10912,1161,75.21,2024-12-03 14:35:49
10913,1414,68.38,2024-07-19 04:29:24
10914,1120,78.9,2023-01-02 20:12:15
10915,1154,92.23,2023-07-30 22:22:24
10916,1043,74.82,2023-09-11 20:38:05
10917,1439,95.4,2024-12-11 18:47:44
10918,1044,92.65,2024-02-17 15:43:56
10919,1078,99.42,2023-04-30 02:55:49
10920,1332,90.04,2023-03-31 06:00:01
10921,1108,66.7,2023-12-27 16:42:10
10922,1387,85.47,2023-08-14 20:04:01
10923,1007,75.41,2024-01-28 21:06:06
10924,1341,97.72,2024-10-13 06:34:19
10925,1058,89.57,2024-08-30 12:02:45
10926,1347,92.01,2023-09-16 13:55:13
10927,1394,84.37,2024-10-04 08:52:09
10928,1010,98.36,2024-09-06 03:11:27
10929,1228,70.89,2023-08-22 08:18:57
10930,1465,78.43,2023-06-13 14:11:34
10931,1170,82.25,2024-03-06 02:06:04
10932,1034,84.09,2024-06-17 00:49:02
10933,1210,91.78,2024-05-08 14:37:15
10934,1154,90.13,2024-02-23 13:11:43
10935,1316,66.89,2023-10-04 07:14:03
10936,1130,89.97,2024-09-12 11:05:48
10937,1201,74.05,2024-08-07 07:38:32
10938,1045,79.36,2023-10-05 05:15:42
10939,1005,80.53,2024-01-25 01:52:48
10940,1026,88.93,2023-11-18 21:33:11
10941,1500,88.51,2023-10-31 14:33:39
10942,1233,78.06,2024-07-25 10:20:21
10943,1335,93.06,2023-10-17 06:44:47
10944,1409,69.19,2023-08-11 12:38:05
10945,1282,73.03,2024-08-11 12:10:26
10946,1092,79.65,2023-03-03 23:35:08
10947,1215,72.55,2023-03-08 02:29:45
10948,1085,97.0,2023-11-25 15:28:42
10949,1022,97.01,2023-03-25 10:13:34
10950,1403,70.89,2023-11-07 03:21:51
10951,1498,79.26,2024-12-13 12:48:00
10952,1266,99.22,2024-11-25 16:43:07
10953,1042,65.67,2023-10-03 08:26:56
10954,1484,66.49,2023-10-04 01:08:31
10955,1159,94.08,2024-09-09 22:08:30
10956,1159,78.19,2024-06-12 15:37:31
10957,1355,90.21,2023-09-06 22:25:40
10958,1500,86.33,2023-06-14 09:55:27
10959,1250,88.95,2024-10-18 03:52:13
10960,1331,71.81,2024-05-11 03:53:39
10961,1337,83.87,2024-08-02 16:23:54
10962,1225,87.3,2023-04-30 15:56:18
10963,1214,84.05,2023-07-06 01:57:06
10964,1363,97.59,2024-06-13 07:13:37
10965,1474,65.56,2024-01-11 07:48:08
10966,1420,72.41,2024-08-21 13:44:52
10967,1240,67.54,2023-09-10 04:44:28
10968,1450,98.24,2024-06-10 20:11:56
10969,1288,73.07,2023-01-20 07:50:32
10970,1067,90.54,2024-07-20 17:11:34
10971,1376,70.03,2024-08-03 06:21:43
10972,1358,66.8,2023-10-11 04:18:51
10973,1191,71.59,2024-11-06 14:37:16
10974,1370,74.53,2023-01-29 09:17:10
10975,1279,80.81,2023-01-02 12:15:48
10976,1050,65.77,2023-09-10 23:10:39
10977,1321,86.3,2024-08-29 08:22:21
10978,1197,87.64,2024-05-24 06:27:29
10979,1172,75.04,2023-07-13 09:43:51
10980,1186,74.14,2023-06-18 16:11:27
10981,1185,71.57,2024-07-29 00:04:20
10982,1165,72.42,2024-10-13 12:07:51
10983,1449,87.44,2024-07-20 16:25:15
10984,1018,85.9,2023-06-21 03:13:32
10985,1372,96.56,2023-12-05 23:36:28
